epoch,loss,accuracy,val_loss,val_accuracy,
1,1.4862179053681237,0.48487244897959186,2.089555025100708,0.3365441176470588,
2,1.2484212049416132,0.5491836734693878,2.2513259053230286,0.31889705882352937,
3,1.111906213419778,0.5651275510204081,2.1039360761642456,0.3935294117647059,
4,1.1278476395777293,0.5614540816326532,1.7688460052013397,0.4086764705882353,
5,1.1141853502818517,0.5731122448979591,1.8697937726974487,0.4072058823529412,
6,1.0348559341260366,0.6051530612244899,1.7081998586654663,0.46058823529411763,
7,1.0019879298550742,0.6198979591836735,1.9298688173294067,0.3970588235294118,
8,1.0177987537213735,0.6069387755102041,2.209896206855774,0.3898529411764706,
9,0.9823303690978459,0.6277295918367348,1.8870846927165985,0.44323529411764706,
10,0.942044062273843,0.6439795918367347,1.9096668362617493,0.47161764705882353,
11,0.9571380466222763,0.629234693877551,2.055304080247879,0.41198529411764706,
12,0.9920567380530494,0.6250510204081633,1.7801394164562225,0.4627205882352941,
13,0.931062747325216,0.6440816326530613,1.8813837468624115,0.47867647058823526,
14,0.9161453821829387,0.6650765306122449,1.7400327920913696,0.4726470588235294,
15,0.8980669294084821,0.6609693877551021,1.8431445360183716,0.4483088235294118,
16,0.8966447306530816,0.6602295918367347,1.8568901717662811,0.5111029411764706,
17,1.0330970393759864,0.617627551020408,2.2797252535820007,0.40169117647058816,
18,0.9597282548035894,0.6387244897959183,2.175770729780197,0.42419117647058824,
19,0.9248633576290948,0.6520153061224491,1.5791136026382446,0.5093382352941176,
20,0.9271676604236875,0.6651275510204082,2.0854339003562927,0.4273529411764706,
21,0.9821690597704479,0.627219387755102,1.963834524154663,0.5354411764705882,
22,0.8861920982599258,0.6620408163265307,1.9276025593280792,0.43080882352941174,
23,0.8550675298486438,0.6744132653061223,1.6892865598201752,0.5120588235294118,
24,0.8444647118449211,0.6789285714285717,1.9661673307418823,0.4588970588235294,
25,0.8032723324639457,0.697219387755102,1.9401074051856995,0.49801470588235297,
26,0.8320508130959102,0.6773724489795919,1.8988165259361267,0.4815441176470588,
27,0.8755251126629966,0.6627295918367349,1.5685836374759674,0.5447058823529412,
28,0.8858042061328888,0.6563010204081632,2.0153008103370667,0.47147058823529414,
29,0.8982524956975665,0.6601275510204081,1.8016502261161804,0.46544117647058825,
30,0.8184148413794381,0.6886224489795919,1.85185307264328,0.47948529411764707,
31,0.8820493349007198,0.6705867346938776,2.6714307069778442,0.4308823529411765,
32,0.8482218150581632,0.6891836734693878,1.680245190858841,0.521985294117647,
33,0.8136071349893298,0.6847704081632653,2.0673765540122986,0.4582352941176471,
34,0.8325515410729817,0.6777295918367351,1.9120975136756897,0.49139705882352946,
35,0.7979948988982609,0.6851275510204082,2.2526882886886597,0.41522058823529406,
36,0.8227980647768293,0.6893367346938778,2.405888259410858,0.4326470588235294,
37,0.8100532740354538,0.6965051020408162,1.8837639093399048,0.4627941176470588,
38,0.7776689444269452,0.7012244897959183,2.1524412631988525,0.4555882352941176,
39,0.8136808318751199,0.6846173469387755,1.8276962041854858,0.50625,
40,0.7640706981931414,0.7166581632653062,2.616428315639496,0.44014705882352945,
