epoch,loss,accuracy,val_loss,val_accuracy,
1,2.8987485332922502,0.3450673570381232,2.1559446652730307,0.1560639880952381,
2,1.8486300002444873,0.44147498167155425,2.09330145517985,0.07347470238095238,
3,1.505855376070196,0.4950054985337244,2.0811246236165366,0.06045386904761905,
4,1.4405431909994646,0.4962025751466275,2.057013670603434,0.16462053571428573,
5,1.3829459114508196,0.506317586143695,1.9860857725143433,0.1878720238095238,
6,1.3235184225169094,0.512360245601173,1.993756095568339,0.203125,
7,1.2765740643848071,0.5366053427419355,1.9406131505966187,0.25669642857142855,
8,1.2600111094388096,0.5346464901026393,1.955668330192566,0.2507440476190476,
9,1.245813873681155,0.5353452620967741,1.9056925773620605,0.27250744047619047,
10,1.261418727311221,0.5297264479472141,1.972078522046407,0.2849702380952381,
11,1.1980136795477434,0.560088663856305,2.0266037782033286,0.29241071428571425,
12,1.1858065778558904,0.5589717741935484,1.9507248401641846,0.30803571428571425,
13,1.1699907400391318,0.5720250641495601,1.9072041908899944,0.32421875,
14,1.1607660488648848,0.5691383339442816,1.855516791343689,0.3355654761904762,
15,1.1763627258214084,0.561280012829912,1.9156879583994548,0.3355654761904762,
16,1.1569716171784834,0.5709597232404692,1.8766665856043498,0.34542410714285715,
17,1.1508433493700894,0.5703354105571847,1.7843728065490723,0.36104910714285715,
18,1.1815044283866882,0.5548936950146627,1.9108634392420452,0.35528273809523814,
19,1.1475726447322152,0.5702953170821115,1.7828495502471924,0.36904761904761907,
20,1.1357348994775252,0.5663375183284457,1.7681601444880168,0.36774553571428575,
21,1.1450330506671558,0.5575914131231672,1.7841920455296834,0.37555803571428575,
22,1.125786304473877,0.5732622342375366,1.8270564476648967,0.36923363095238093,
23,1.119594693183899,0.579711556085044,1.9029765923817952,0.34784226190476186,
24,1.1647691401568325,0.571137280058651,1.776383916536967,0.3645833333333333,
25,1.1211064620451494,0.5782853739002932,1.8029334147771199,0.3679315476190476,
26,1.1138932704925537,0.585112719941349,1.787753939628601,0.37518601190476186,
27,1.1089344837448813,0.5765498991935484,1.7843492031097412,0.3764880952380952,
28,1.1031427139585668,0.5821916239002932,1.7450817823410034,0.38690476190476186,
29,1.090198197148063,0.5855652034457478,1.7552595138549805,0.39248511904761907,
30,1.0701909065246582,0.5957775843108505,1.7776249249776204,0.38616071428571425,
31,1.0898667032068425,0.5897807459677419,1.7966197331746419,0.3718377976190476,
32,1.092631459236145,0.5875126008064516,1.694839636484782,0.37481398809523814,
33,1.101437270641327,0.5787722232404692,1.7443979978561401,0.3802083333333333,
34,1.095186561346054,0.5859604105571847,1.7676958640416462,0.3820684523809524,
35,1.0894596034830266,0.5788982313049854,1.7089828252792358,0.3828125,
36,1.0746561044996434,0.5923581836510263,1.7449073791503906,0.40811011904761907,
37,1.0832899131558158,0.5895115469208211,1.7025429805119832,0.4075520833333333,
38,1.081587721001018,0.5939103739002932,1.7275263865788777,0.3980654761904762,
39,1.0706712711941113,0.6019004307184751,1.7496357361475627,0.39825148809523814,
40,1.0576556433330884,0.5984409365835778,1.7186935742696126,0.39825148809523814,
