epoch,loss,accuracy,val_loss,val_accuracy,
1,1.987194349599439,0.3288634658664666,2.5460150639216104,0.1579861111111111,
2,1.4984469081080236,0.4973509002250563,2.385727842648824,0.1545138888888889,
3,1.467766661976659,0.5013304107276819,2.7755606174468994,0.15364583333333334,
4,1.4588669704836468,0.501898912228057,2.5678150256474814,0.15668402777777776,
5,1.4854873391084893,0.49848790322580644,2.390998442967733,0.1545138888888889,
6,1.4392892870792122,0.5013304107276819,2.3146881659825644,0.15668402777777776,
7,1.4118450796881388,0.501898912228057,2.143007278442383,0.15581597222222224,
8,1.4275636617527452,0.4973509002250563,2.426339626312256,0.15711805555555555,
9,1.4174945964369663,0.49621389722430603,2.232400894165039,0.15668402777777776,
10,1.3947439276894857,0.5013304107276819,2.265286087989807,0.15538194444444445,
11,1.3943864772486132,0.49962490622655664,2.266632080078125,0.15668402777777776,
12,1.3856570277103157,0.49848790322580644,2.2797351678212485,0.1662326388888889,
13,1.399570298749347,0.5029186984246061,2.3615413506825766,0.17013888888888887,
14,1.3940395726714023,0.5080469336084021,2.3032137950261435,0.20008680555555555,
15,1.3488752453826194,0.5140718773443361,2.241388201713562,0.22439236111111113,
16,1.310516737228216,0.5245158945986497,2.6552275021870932,0.20486111111111113,
17,1.3061553433884021,0.5203840022505626,2.3039175271987915,0.24522569444444445,
18,1.3306719563728155,0.5128645442610653,2.164714733759562,0.23741319444444445,
19,1.2997632359349451,0.521538587771943,2.135676940282186,0.23524305555555555,
20,1.2892441444618756,0.5221539759939985,2.103336215019226,0.24609375,
21,1.2707593191501707,0.5295151912978244,2.485629359881083,0.21788194444444445,
22,1.2817007774530456,0.5270184733683421,2.739485224088033,0.20399305555555555,
23,1.3207091508909714,0.5185905851462866,2.537489414215088,0.2144097222222222,
24,1.2586073542750158,0.5381189047261816,2.1582688291867576,0.2842881944444445,
25,1.2565975216932075,0.5328734527381845,1.971125562985738,0.2986111111111111,
26,1.2546740104985792,0.5301012753188297,2.119579235712687,0.26171875,
27,1.2447015074796455,0.5407797261815454,2.2951116959253945,0.24869791666666666,
28,1.2468600189963053,0.537620733308327,2.194961905479431,0.2513020833333333,
29,1.2547122046004895,0.5310565922730682,1.9847036997477214,0.2829861111111111,
30,1.2429769621338955,0.5351240153788447,2.0923678080240884,0.2699652777777778,
31,1.2289375482603562,0.5375504032258064,2.214556018511454,0.2795138888888889,
32,1.23976315731226,0.5402112246811703,2.1383667588233948,0.2612847222222222,
33,1.2341699905173724,0.5334888409602401,2.1375094850858054,0.2703993055555555,
34,1.2367591552956159,0.5384119467366841,2.1166208585103354,0.2513020833333333,
35,1.222311865451724,0.5388690922730682,2.095215380191803,0.2907986111111111,
36,1.2172557392785714,0.5436163728432107,1.9956598083178203,0.27734375,
37,1.2155451996381892,0.5366185296324081,2.4286782344182334,0.2864583333333333,
38,1.227566730144412,0.5393027944486122,2.3328673044840493,0.2621527777777778,
39,1.2154763271642286,0.5460486215303826,2.1059054732322693,0.2760416666666667,
40,1.2096156824466795,0.5518156882970743,2.1339088678359985,0.2747395833333333,
