epoch,loss,accuracy,val_loss,val_accuracy,
1,1.2269597918756547,0.5622646477946023,1.4735870560010274,0.4795151515151515,
2,0.9636513068928697,0.6544568795260045,1.5263465027014413,0.48884848484848475,
3,0.8000097537095645,0.7127057274522717,1.3927162806193034,0.5215757575757577,
4,0.6148338931084778,0.7853324555628707,1.993868394692739,0.4460606060606061,
5,0.46940518277032034,0.8350230414746549,1.986495445171992,0.454787878787879,
6,0.38254088262945823,0.8675181040157997,2.1049066027005514,0.4557575757575759,
7,0.2906009184737359,0.8983278472679386,2.83890434106191,0.46787878787878784,
8,0.23363496236983808,0.9194470046082942,2.2545897285143535,0.5071515151515151,
9,0.17340507947577996,0.9434101382488469,1.907345457871755,0.5149090909090909,
10,0.1428745518683151,0.9529953917050686,2.715467015902201,0.47648484848484857,
11,0.13717102139870624,0.9544700460829488,2.5980047742525736,0.5141818181818183,
12,0.11160494027496208,0.9626596445029624,2.791109323501587,0.49709090909090914,
13,0.12065831283837007,0.960552995391705,3.7377475261688233,0.4578181818181818,
14,0.08758912746545597,0.9687425938117183,3.5667707125345864,0.46375757575757576,
15,0.11393216106566399,0.9638709677419354,3.3358423272768656,0.48921212121212115,
16,0.05907429282232681,0.9804608294930868,3.7224211136500043,0.4955151515151516,
17,0.06283438948255617,0.9786175115207376,3.6174031337102255,0.47539393939393937,
18,0.05558690611886779,0.9817511520737324,3.7975149949391684,0.4614545454545455,
19,0.029399104348975576,0.9896774193548389,3.957997266451518,0.4534545454545455,
20,0.0373732787212931,0.9878341013824885,3.25970051685969,0.4717575757575758,
21,0.045006676037738974,0.9854377880184333,3.8032942692438763,0.45478787878787885,
22,0.04961009373583118,0.9847004608294933,3.3530083378156026,0.5061818181818183,
23,0.044417130768426245,0.9874654377880185,3.4811648607254027,0.4985454545454547,
24,0.02707932421904122,0.9900460829493091,3.1830763459205627,0.5041212121212121,
25,0.025357320246182143,0.9922580645161293,2.9740018129348753,0.484,
26,0.018507783658191126,0.9943647136273868,4.087311124801635,0.47212121212121205,
27,0.04299618608021464,0.984884792626728,4.02081671555837,0.49648484848484853,
28,0.04999648273317894,0.9834101382488483,3.7963358481725056,0.4721212121212123,
29,0.0054618707620727545,0.9987096774193548,3.9187650283177695,0.5168484848484848,
30,0.006823390620587405,0.9977880184331797,4.508343183994294,0.4924848484848485,
31,0.002056648313989134,0.9994470046082949,4.177497394879659,0.5231515151515151,
32,0.0003900840155053801,1.0,4.073012193044026,0.5258181818181817,
33,0.00018707819293983284,1.0,4.332165821393331,0.5248484848484848,
34,0.0001211188090882459,1.0,4.328513912359873,0.5207272727272727,
35,0.00019627894233018042,1.0,4.318482367197673,0.5311515151515152,
36,0.0005310514855237725,0.999815668202765,4.394145600001017,0.5111515151515151,
37,0.00022655729912179185,1.0,4.510778387387593,0.5185454545454546,
38,0.0001533818190510595,1.0,4.461833922068278,0.5311515151515153,
39,0.00010083471411816754,1.0,4.400399406750997,0.5244848484848486,
40,3.883914773314874e-05,1.0,4.672923350334168,0.5218181818181818,
