epoch,loss,accuracy,val_loss,val_accuracy,
1,1.5679826265157655,0.4725771286571643,2.7191040913263955,0.1579861111111111,
2,1.4813419025997783,0.4973509002250563,2.4052520990371704,0.1545138888888889,
3,1.4593430674353312,0.5013304107276819,2.6923060019810996,0.15364583333333334,
4,1.4571544597315234,0.501898912228057,2.3535480896631875,0.15668402777777776,
5,1.4550341395444648,0.49848790322580644,2.335063854853312,0.1545138888888889,
6,1.4449694073477457,0.5013304107276819,2.5530538161595664,0.15668402777777776,
7,1.4351551255514456,0.501898912228057,2.258042335510254,0.15581597222222224,
8,1.433740540992382,0.4973509002250563,2.307857553164164,0.15711805555555555,
9,1.431841445523639,0.49621389722430603,2.315022031466166,0.15668402777777776,
10,1.4141877279725186,0.49642488747186797,2.4668643474578857,0.15538194444444445,
11,1.4067494647447454,0.49962490622655664,2.1367393334706626,0.15668402777777776,
12,1.4140551727871562,0.4992380907726932,2.3985857168833413,0.15538194444444445,
13,1.4142592812693395,0.5001934077269318,2.492713689804077,0.15625,
14,1.4287695829258409,0.49442048012003004,2.202692667643229,0.1579861111111111,
15,1.4024593802385552,0.5017172261815454,2.268074711163839,0.15885416666666666,
16,1.3845633240633233,0.4988747186796699,2.131995598475138,0.15711805555555555,
17,1.3782427809959235,0.5000351650412603,2.386568625768026,0.1584201388888889,
18,1.416713797768881,0.49464905288822203,2.2635062535603843,0.15625,
19,1.387122811273087,0.49791940172543137,2.240593592325846,0.15668402777777776,
20,1.374871850013733,0.4983062171792948,2.154665986696879,0.1579861111111111,
21,1.381154406902402,0.501898912228057,2.3717073996861777,0.15668402777777776,
22,1.364066015842349,0.5015589834958739,2.661848545074463,0.15755208333333334,
23,1.3689833934917006,0.49930842085521376,2.5807763735453286,0.15581597222222224,
24,1.3684134649675945,0.4956922824456114,2.142348567644755,0.15581597222222224,
25,1.359576707662538,0.5000351650412603,2.192813436190287,0.15711805555555555,
26,1.3558253715204638,0.4982827738184546,2.2984540859858194,0.15538194444444445,
27,1.3514055734456971,0.5009670386346587,2.202767014503479,0.15972222222222224,
28,1.3494194829186728,0.49907984808702177,2.5414317846298218,0.15972222222222224,
29,1.354303845139437,0.49869303263315834,2.310668428738912,0.15885416666666666,
30,1.3560101930485216,0.5055091897974494,2.330682158470154,0.18185763888888887,
31,1.3330132406811381,0.5127707708177045,2.2860363324483237,0.2065972222222222,
32,1.3147733738256056,0.5238125937734434,1.9977635741233826,0.28125,
33,1.2807917788971301,0.5397775225056264,2.0342278281847634,0.2890625,
34,1.2804009526274924,0.5375269598649662,1.8480992317199707,0.296875,
35,1.2796090813570244,0.538505720180045,1.9579486449559529,0.3055555555555555,
36,1.2521973487942717,0.5432764441110277,1.8763929605484009,0.3506944444444444,
37,1.2985537163046903,0.5319415791447862,1.8585732579231262,0.30859375,
38,1.2503298770549685,0.5394375937734434,2.0764688650767007,0.2647569444444445,
39,1.2505612595136775,0.5405745967741936,2.2443323930104575,0.24131944444444445,
40,1.2472849211027457,0.5374624906226556,2.261372963587443,0.2591145833333333,
