epoch,loss,accuracy,val_loss,val_accuracy,
1,1.5252813696861267,0.46174031476997573,2.175753672917684,0.21024096385542168,
2,1.3031508794852666,0.5120419693301049,2.0092625617980957,0.299718875502008,
3,1.2320096620491572,0.5359241323648103,1.9777759313583374,0.3180522088353414,
4,1.1844972968101501,0.5507294188861985,1.7070071299870808,0.3831726907630522,
5,1.1699586297784532,0.5495096852300242,1.8401374816894531,0.3674096385542169,
6,1.1494023842470986,0.5602471751412429,2.009375294049581,0.3257831325301205,
7,1.1260974322046553,0.5696579903147699,1.680921157201131,0.40518072289156626,
8,1.1126752623489924,0.5754489507667474,1.8350857496261597,0.3651807228915662,
9,1.0812411776610784,0.5775918079096044,1.8960989316304524,0.3691164658634538,
10,1.0761285253933497,0.586775625504439,2.0550374190012612,0.3354819277108434,
11,1.057878436786788,0.5902078288942694,1.9654053449630737,0.34843373493975904,
12,1.0384730654103416,0.5949667070217918,1.923554261525472,0.35650602409638554,
13,1.0273897583995546,0.602343623890234,1.8225867748260498,0.3905622489959839,
14,1.0269697925874166,0.6028631961259079,1.83970042069753,0.39423694779116464,
15,1.0155926793813705,0.6126543583535108,1.7353067795435588,0.4198795180722891,
16,1.005475816982133,0.6086470944309926,1.8089771668116252,0.40313253012048195,
17,0.9803372429949897,0.6250595238095238,1.871529181798299,0.3985140562248996,
18,0.990676007100514,0.6135149313962874,1.767451524734497,0.4076104417670683,
19,0.9714734575578144,0.6229721549636805,1.8116437594095867,0.4246184738955823,
20,0.955637167607035,0.6300060532687651,1.6705498298009236,0.44222891566265066,
21,0.9455023961407798,0.6278167877320421,1.862019459406535,0.42359437751004014,
22,0.9342592869486127,0.6363488700564971,1.7622827291488647,0.420562248995984,
23,0.902759000658989,0.6491273204196933,1.777796467145284,0.42961847389558233,
24,0.8901334298508508,0.6561702986279256,1.836508313814799,0.43753012048192774,
25,0.8917105112757001,0.6538720742534301,1.830441991488139,0.42953815261044176,
26,0.8732569941452571,0.6654166666666665,1.8978612025578816,0.40518072289156626,
27,0.863523291690009,0.663707627118644,1.9848074515660603,0.40923694779116465,
28,0.8690549922840936,0.660952380952381,1.652438759803772,0.4643172690763053,
29,0.8382333623511451,0.6717524213075061,1.9152268568674724,0.42783132530120477,
30,0.8226064273289272,0.6725201775625507,1.8781968355178833,0.4098795180722892,
31,0.8141754078013557,0.6780094834543987,1.8680504163106282,0.4254819277108434,
32,0.815626533968108,0.6809291767554478,1.9714770317077637,0.4178714859437751,
33,0.7985318963016782,0.6931184422921711,1.7548059622446697,0.4542771084337349,
34,0.7863593144076211,0.6950595238095237,1.8111912806828816,0.4344979919678715,
35,0.7531940639019012,0.7158736884584342,2.0849395990371704,0.40983935742971894,
36,0.7445241936615535,0.7068129539951574,2.0001943508783975,0.4112048192771085,
37,0.740075347679002,0.7165415657788538,1.7516131401062012,0.46295180722891566,
38,0.7615167285714831,0.6968593623890234,1.8615696032842,0.4321887550200803,
39,0.6993340126105717,0.7343987086359968,2.0341974099477134,0.42757028112449796,
40,0.7121163840804782,0.717341606133979,1.972983439763387,0.4319678714859438,
